key_count,avg_gap,variance,label
17,0.1727442180409151,0.0082871037250077,0
18,0.1528265741136339,0.0074946984102798,0
16,0.1847022622823715,0.0073475370625144,0
16,0.145175352692604,0.0029909930210363,0
1,0.7647895812988281,0.0,0
1,0.12758469581604,0.0,0
2,1.4140276908874512,1.5359643924114152,0
12,0.1956270337104797,0.0152361233279911,0
8,0.0922680497169494,0.0241470804953927,0
1,0.2276558876037597,0.0,0
1,0.4313194751739502,0.0,0
19,0.110430403759605,0.0025240626305817,0
1,0.0399703979492187,0.0,0
2,0.722920298576355,0.4824548986857877,0
3,0.6520413557688395,0.0827929935483224,0
1,0.078416109085083,0.0,0
11,0.2376136996529319,0.0424255481532684,0
9,0.2263813548617892,0.0204431041049168,0
1,0.202207326889038,0.0,0
16,0.1667879223823547,0.0092124822230736,0
19,0.1488917501349198,0.0165823393931044,0
22,0.1280621832067316,0.00366383256802,0
11,0.2293782017447731,0.1321123140404599,0
15,0.1632212003072103,0.0183622067460545,0
18,0.1518285274505615,0.0048005288089206,0
16,0.1746618896722793,0.0130471988034661,0
14,0.1947280509131295,0.032297749168481,0
21,0.1400469711848667,0.0062970879724929,0
21,0.1341081006186349,0.0065869195312886,0
19,0.151649136292307,0.0117442942030284,0
16,0.151474043726921,0.0064608690964875,0
21,0.13424057052249,0.00530609982077,0
26,0.1116862113659198,0.002111290519709,0
17,0.1216108939226935,0.0053100313534639,0
1,0.0854270458221435,0.0,0
1,0.0367655754089355,0.0,0
11,0.224872047250921,0.0203667518307145,0
11,0.2505313699895685,0.0265038407246316,0
15,0.1449721654256185,0.0075565344145818,0
1,0.0539135932922363,0.0,0
1,0.0537750720977783,0.0,0
3,0.1060946782430013,0.004194027187067,0
1,0.0522761344909668,0.0,0
1,0.0451624393463134,0.0,0
1,0.1803107261657714,0.0,0
1,0.0563280582427978,0.0,0
4,0.4269989728927612,0.1910161450194181,0
1,0.0130109786987304,0.0,0
1,0.0444440841674804,0.0,0
5,0.2513933658599853,0.1129285458452477,0
1,0.147864818572998,0.0,0
1,0.0756978988647461,0.0,0
3,0.105675458908081,0.0027595546453464,0
1,0.1039571762084961,0.0,0
3,0.8529988129933676,0.1994098189622693,0
10,0.293305492401123,0.0233068907738038,0
8,0.3365361094474792,0.0229230995209626,0
2,0.1526838541030883,1.6748187192661137e-07,0
1,0.0722861289978027,0.0,0
1,0.0524361133575439,0.0,0
2,0.6699702739715576,0.1220938859228795,0
